        soln	      dist_x	        time	          pH	          pe	        C(4)	        N(3)	       Fe(2)	       Fe(3)	       Mn(2)	        S(6)	           P	          Cd	          Zn	          Pb	           C	      m_CaX2	      m_MgX2	       m_NaX	        m_KX	      m_AlX3	      m_CdX2	      m_ZnX2	      m_PbX2	
          62	    -6.14207	        1825	     7.54024	      3.8206	 1.0124e-005	 1.1240e-036	 1.0003e-003	 6.1686e-003	 0.0000e+000	 4.5349e-004	 9.1230e-005	 9.5587e-005	 2.6552e-004	 1.0621e-004	 1.0124e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          63	    -6.24276	        1825	      7.5466	     3.79885	 1.0122e-005	 1.0256e-036	 1.0085e-003	 6.1667e-003	 0.0000e+000	 4.5235e-004	 9.1245e-005	 9.5583e-005	 2.6551e-004	 1.0620e-004	 1.0122e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          64	    -6.34345	        1825	     7.55348	     3.77533	 1.0120e-005	 9.2883e-037	 1.0173e-003	 6.1644e-003	 0.0000e+000	 4.5117e-004	 9.1260e-005	 9.5578e-005	 2.6550e-004	 1.0620e-004	 1.0120e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          65	    -6.44414	        1825	     7.56089	        3.75	 1.0118e-005	 8.3483e-037	 1.0268e-003	 6.1618e-003	 0.0000e+000	 4.4995e-004	 9.1276e-005	 9.5574e-005	 2.6548e-004	 1.0619e-004	 1.0118e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          66	    -6.54483	        1825	     7.56886	     3.72278	 1.0115e-005	 7.4441e-037	 1.0370e-003	 6.1588e-003	 0.0000e+000	 4.4868e-004	 9.1291e-005	 9.5570e-005	 2.6547e-004	 1.0619e-004	 1.0115e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          67	    -6.64552	        1825	     7.57741	     3.69358	 1.0112e-005	 6.5829e-037	 1.0480e-003	 6.1553e-003	 0.0000e+000	 4.4738e-004	 9.1307e-005	 9.5565e-005	 2.6546e-004	 1.0618e-004	 1.0112e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          68	    -6.74621	        1825	     7.58658	     3.66226	 1.0108e-005	 5.7700e-037	 1.0598e-003	 6.1515e-003	 0.0000e+000	 4.4604e-004	 9.1323e-005	 9.5561e-005	 2.6545e-004	 1.0618e-004	 1.0108e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          69	     -6.8469	        1825	     7.59643	     3.62867	 1.0104e-005	 5.0100e-037	 1.0723e-003	 6.1472e-003	 0.0000e+000	 4.4466e-004	 9.1339e-005	 9.5557e-005	 2.6544e-004	 1.0618e-004	 1.0104e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          70	    -6.94759	        1825	       7.607	     3.59265	 1.0100e-005	 4.3061e-037	 1.0858e-003	 6.1424e-003	 0.0000e+000	 4.4324e-004	 9.1355e-005	 9.5552e-005	 2.6542e-004	 1.0617e-004	 1.0100e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          71	    -7.04828	        1825	     7.61835	     3.55401	 1.0095e-005	 3.6608e-037	 1.1002e-003	 6.1371e-003	 0.0000e+000	 4.4178e-004	 9.1372e-005	 9.5548e-005	 2.6541e-004	 1.0617e-004	 1.0095e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          72	    -7.14897	        1825	     7.63056	      3.5125	 1.0090e-005	 3.0756e-037	 1.1156e-003	 6.1312e-003	 0.0000e+000	 4.4027e-004	 9.1389e-005	 9.5544e-005	 2.6540e-004	 1.0616e-004	 1.0090e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          73	    -7.24965	        1825	     7.64369	     3.46791	 1.0084e-005	 2.5510e-037	 1.1322e-003	 6.1247e-003	 0.0000e+000	 4.3873e-004	 9.1407e-005	 9.5539e-005	 2.6539e-004	 1.0616e-004	 1.0084e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          74	    -7.35035	        1825	     7.65783	     3.41995	 1.0077e-005	 2.0865e-037	 1.1498e-003	 6.1176e-003	 0.0000e+000	 4.3714e-004	 9.1424e-005	 9.5535e-005	 2.6538e-004	 1.0615e-004	 1.0077e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          75	    -7.45104	        1825	     7.67308	     3.36833	 1.0070e-005	 1.6811e-037	 1.1688e-003	 6.1097e-003	 0.0000e+000	 4.3551e-004	 9.1442e-005	 9.5531e-005	 2.6536e-004	 1.0615e-004	 1.0070e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          76	    -7.55172	        1825	     7.68952	     3.31273	 1.0062e-005	 1.3324e-037	 1.1891e-003	 6.1011e-003	 0.0000e+000	 4.3382e-004	 9.1461e-005	 9.5526e-005	 2.6535e-004	 1.0614e-004	 1.0062e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          77	    -7.65241	        1825	     7.70726	     3.25282	 1.0053e-005	 1.0373e-037	 1.2108e-003	 6.0916e-003	 0.0000e+000	 4.3208e-004	 9.1480e-005	 9.5522e-005	 2.6534e-004	 1.0614e-004	 1.0053e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          78	     -7.7531	        1825	     7.72643	      3.1882	 1.0043e-005	 7.9212e-038	 1.2341e-003	 6.0813e-003	 0.0000e+000	 4.3029e-004	 9.1499e-005	 9.5518e-005	 2.6533e-004	 1.0613e-004	 1.0043e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          79	    -7.85379	        1825	     7.74713	      3.1185	 1.0033e-005	 5.9234e-038	 1.2590e-003	 6.0700e-003	 0.0000e+000	 4.2844e-004	 9.1519e-005	 9.5513e-005	 2.6532e-004	 1.0613e-004	 1.0033e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          80	    -7.95448	        1825	      7.7695	      3.0433	 1.0022e-005	 4.3303e-038	 1.2857e-003	 6.0577e-003	 0.0000e+000	 4.2652e-004	 9.1539e-005	 9.5509e-005	 2.6530e-004	 1.0612e-004	 1.0022e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          81	    -8.05517	        1825	     7.79366	     2.96216	 1.0009e-005	 3.0891e-038	 1.3144e-003	 6.0443e-003	 0.0000e+000	 4.2454e-004	 9.1560e-005	 9.5505e-005	 2.6529e-004	 1.0612e-004	 1.0009e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          82	    -8.15586	        1825	     7.81975	     2.87465	 9.9954e-006	 2.1466e-038	 1.3451e-003	 6.0297e-003	 0.0000e+000	 4.2248e-004	 9.1581e-005	 9.5500e-005	 2.6528e-004	 1.0611e-004	 9.9954e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          83	    -8.25655	        1825	     7.84789	     2.78034	 9.9806e-006	 1.4504e-038	 1.3780e-003	 6.0139e-003	 0.0000e+000	 4.2034e-004	 9.1603e-005	 9.5496e-005	 2.6527e-004	 1.0611e-004	 9.9806e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          84	    -8.35724	        1825	     7.87818	     2.67884	 9.9645e-006	 9.5123e-039	 1.4133e-003	 5.9966e-003	 0.0000e+000	 4.1813e-004	 9.1625e-005	 9.5492e-005	 2.6526e-004	 1.0610e-004	 9.9645e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          85	    -8.45793	        1825	     7.91072	     2.56982	 9.9470e-006	 6.0465e-039	 1.4511e-003	 5.9779e-003	 0.0000e+000	 4.1582e-004	 9.1648e-005	 9.5487e-005	 2.6524e-004	 1.0610e-004	 9.9470e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          86	    -8.55862	        1825	     7.94557	     2.45301	 9.9280e-006	 3.7206e-039	 1.4917e-003	 5.9576e-003	 0.0000e+000	 4.1341e-004	 9.1671e-005	 9.5483e-005	 2.6523e-004	 1.0609e-004	 9.9280e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          87	    -8.65931	        1825	     7.98274	     2.32828	 9.9074e-006	 2.2145e-039	 1.5352e-003	 5.9356e-003	 0.0000e+000	 4.1090e-004	 9.1695e-005	 9.5479e-005	 2.6522e-004	 1.0609e-004	 9.9074e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          88	       -8.76	        1825	      8.0222	     2.19563	 9.8851e-006	 1.2746e-039	 1.5819e-003	 5.9118e-003	 0.0000e+000	 4.0828e-004	 9.1720e-005	 9.5474e-005	 2.6521e-004	 1.0608e-004	 9.8851e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          89	    -8.86069	        1825	     8.06389	     2.05519	 9.8608e-006	 7.0961e-040	 1.6319e-003	 5.8861e-003	 0.0000e+000	 4.0554e-004	 9.1745e-005	 9.5470e-005	 2.6520e-004	 1.0608e-004	 9.8608e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          90	    -8.96138	        1825	     7.99606	     2.23052	 9.8356e-006	 1.3967e-039	 1.7336e-003	 5.8109e-003	 0.0000e+000	 4.0271e-004	 9.1780e-005	 1.1361e-004	 3.1560e-004	 1.2624e-004	 9.8356e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          91	    -9.06207	        1825	     8.04379	     2.07125	 9.8071e-006	 7.2185e-040	 1.7912e-003	 5.7806e-003	 0.0000e+000	 3.9976e-004	 9.1807e-005	 1.1361e-004	 3.1558e-004	 1.2623e-004	 9.8071e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          92	    -9.16276	        1825	     8.09379	     1.90376	 9.7761e-006	 3.5992e-040	 1.8529e-003	 5.7478e-003	 0.0000e+000	 3.9672e-004	 9.1833e-005	 1.1360e-004	 3.1557e-004	 1.2623e-004	 9.7761e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          93	    -9.26345	        1825	     8.14577	     1.72879	 9.7424e-006	 1.7357e-040	 1.9192e-003	 5.7122e-003	 0.0000e+000	 3.9357e-004	 9.1860e-005	 1.1360e-004	 3.1555e-004	 1.2622e-004	 9.7424e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          94	    -9.36414	        1825	     8.19944	      1.5471	 9.7058e-006	 0.0000e+000	 1.9903e-003	 5.6736e-003	 0.0000e+000	 3.9032e-004	 9.1887e-005	 1.1359e-004	 3.1554e-004	 1.2621e-004	 9.7058e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          95	    -9.46483	        1825	     8.25455	     1.35937	 9.6660e-006	 0.0000e+000	 2.0665e-003	 5.6318e-003	 0.0000e+000	 3.8695e-004	 9.1915e-005	 1.1359e-004	 3.1552e-004	 1.2621e-004	 9.6660e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          96	    -9.56552	        1825	     8.31092	     1.16605	 9.6229e-006	 0.0000e+000	 2.1483e-003	 5.5866e-003	 0.0000e+000	 3.8345e-004	 9.1943e-005	 1.1358e-004	 3.1550e-004	 1.2620e-004	 9.6229e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          97	    -9.66621	        1825	     8.36847	    0.967265	 9.5762e-006	 0.0000e+000	 2.2361e-003	 5.5377e-003	 0.0000e+000	 3.7981e-004	 9.1971e-005	 1.1357e-004	 3.1549e-004	 1.2619e-004	 9.5762e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          98	     -9.7669	        1825	     8.42723	    0.762806	 9.5256e-006	 0.0000e+000	 2.3302e-003	 5.4850e-003	 0.0000e+000	 3.7601e-004	 9.2000e-005	 1.1357e-004	 3.1547e-004	 1.2619e-004	 9.5256e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          99	    -9.86759	        1825	     8.48735	    0.552088	 9.4709e-006	 0.0000e+000	 2.4312e-003	 5.4280e-003	 0.0000e+000	 3.7205e-004	 9.2029e-005	 1.1356e-004	 3.1546e-004	 1.2618e-004	 9.4709e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         100	    -9.96828	        1825	     8.54909	    0.334195	 9.4117e-006	 0.0000e+000	 2.5395e-003	 5.3666e-003	 0.0000e+000	 3.6792e-004	 9.2058e-005	 1.1356e-004	 3.1544e-004	 1.2618e-004	 9.4117e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         101	     -10.069	        1825	     8.61278	    0.107855	 9.3478e-006	 0.0000e+000	 2.6555e-003	 5.3004e-003	 0.0000e+000	 3.6358e-004	 9.2088e-005	 1.1355e-004	 3.1543e-004	 1.2617e-004	 9.3478e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         102	    -10.1697	        1825	      8.6788	   -0.128238	 9.2788e-006	 0.0000e+000	 2.7798e-003	 5.2292e-003	 0.0000e+000	 3.5904e-004	 9.2119e-005	 1.1355e-004	 3.1541e-004	 1.2616e-004	 9.2788e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         103	    -10.2703	        1825	     8.83091	   -0.636807	 9.2042e-006	 0.0000e+000	 2.8634e-003	 5.2018e-003	 0.0000e+000	 3.5427e-004	 9.2147e-005	 9.4853e-005	 2.6349e-004	 1.0539e-004	 9.2042e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         104	     -10.371	        1825	     8.90255	   -0.898409	 9.1236e-006	 0.0000e+000	 3.0064e-003	 5.1190e-003	 0.0000e+000	 3.4927e-004	 9.2178e-005	 9.4851e-005	 2.6348e-004	 1.0539e-004	 9.1236e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         105	    -10.4717	        1825	     8.97828	     -1.1762	 9.0365e-006	 0.0000e+000	 3.1600e-003	 5.0298e-003	 0.0000e+000	 3.4401e-004	 9.2209e-005	 9.4849e-005	 2.6347e-004	 1.0539e-004	 9.0365e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         106	    -10.5724	        1825	     9.05851	    -1.47173	 8.9423e-006	 0.0000e+000	 3.3249e-003	 4.9336e-003	 0.0000e+000	 3.3847e-004	 9.2241e-005	 9.4847e-005	 2.6347e-004	 1.0539e-004	 8.9423e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         107	    -10.6731	        1825	     9.14369	    -1.78651	 8.8407e-006	 0.0000e+000	 3.5019e-003	 4.8299e-003	 0.0000e+000	 3.3264e-004	 9.2273e-005	 9.4844e-005	 2.6346e-004	 1.0538e-004	 8.8407e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         108	    -10.7738	        1825	     9.23425	    -2.12194	 8.7310e-006	 0.0000e+000	 3.6918e-003	 4.7183e-003	 0.0000e+000	 3.2649e-004	 9.2306e-005	 9.4842e-005	 2.6345e-004	 1.0538e-004	 8.7310e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         109	    -10.8745	        1825	     9.33065	    -2.47928	 8.6128e-006	 0.0000e+000	 3.8957e-003	 4.5982e-003	 0.0000e+000	 3.2000e-004	 9.2339e-005	 9.4840e-005	 2.6345e-004	 1.0538e-004	 8.6128e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         110	    -10.9752	        1825	     9.43343	    -2.85971	 8.4853e-006	 0.0000e+000	 4.1145e-003	 4.4689e-003	 0.0000e+000	 3.1315e-004	 9.2374e-005	 9.4838e-005	 2.6344e-004	 1.0538e-004	 8.4853e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         111	    -11.0759	        1825	     9.54324	    -3.26461	 8.3481e-006	 0.0000e+000	 4.3493e-003	 4.3298e-003	 0.0000e+000	 3.0590e-004	 9.2410e-005	 9.4836e-005	 2.6343e-004	 1.0537e-004	 8.3481e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         112	    -11.1765	        1825	     9.66103	    -3.69591	 8.2004e-006	 0.0000e+000	 4.6011e-003	 4.1803e-003	 0.0000e+000	 2.9825e-004	 9.2446e-005	 9.4834e-005	 2.6343e-004	 1.0537e-004	 8.2004e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         113	    -11.2772	        1825	     9.78882	    -4.15899	 8.0414e-006	 0.0000e+000	 4.8717e-003	 4.0193e-003	 0.0000e+000	 2.9013e-004	 9.2485e-005	 9.4832e-005	 2.6342e-004	 1.0537e-004	 8.0414e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         114	    -11.3779	        1825	     9.92957	     -4.6618	 7.8704e-006	 0.0000e+000	 5.1622e-003	 3.8462e-003	 0.0000e+000	 2.8151e-004	 9.2525e-005	 9.4830e-005	 2.6341e-004	 1.0537e-004	 7.8704e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         115	    -11.4786	        1825	     10.0883	     -5.2187	 7.6864e-006	 0.0000e+000	 5.4739e-003	 3.6602e-003	 0.0000e+000	 2.7235e-004	 9.2567e-005	 9.4827e-005	 2.6340e-004	 1.0536e-004	 7.6864e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         116	    -11.5793	        1825	     10.2724	    -5.85111	 7.4887e-006	 0.0000e+000	 5.8084e-003	 3.4605e-003	 0.0000e+000	 2.6257e-004	 9.2612e-005	 9.4823e-005	 2.6340e-004	 1.0536e-004	 7.4887e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         117	      -11.68	        1825	     10.4889	    -6.57926	 7.2762e-006	 0.0000e+000	 6.1671e-003	 3.2461e-003	 0.0000e+000	 2.5211e-004	 9.2659e-005	 9.4821e-005	 2.6339e-004	 1.0536e-004	 7.2762e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         118	    -11.7807	        1825	     10.7139	    -7.33058	 7.0479e-006	 0.0000e+000	 6.5564e-003	 3.0115e-003	 0.0000e+000	 2.4087e-004	 9.2710e-005	 9.6678e-005	 2.6855e-004	 1.0742e-004	 7.0479e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         119	    -11.8814	        1825	     10.8799	    -7.87939	 6.8028e-006	 0.0000e+000	 6.8770e-003	 2.8570e-003	 0.0000e+000	 2.2872e-004	 9.2763e-005	 9.6675e-005	 2.6854e-004	 1.0742e-004	 6.8028e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         120	    -11.9821	        1825	     10.9034	    -7.95241	 6.5397e-006	 0.0000e+000	 7.0285e-003	 2.8835e-003	 0.0000e+000	 2.1629e-004	 9.2821e-005	 9.6673e-005	 2.6854e-004	 1.0741e-004	 6.5397e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         121	    -12.0828	        1825	     10.9161	    -7.98834	 6.2572e-006	 0.0000e+000	 7.1741e-003	 2.9289e-003	 0.0000e+000	 2.0350e-004	 9.2883e-005	 9.6670e-005	 2.6853e-004	 1.0741e-004	 6.2573e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         122	    -12.1834	        1825	     10.9262	    -8.01534	 5.9545e-006	 0.0000e+000	 7.3258e-003	 2.9817e-003	 0.0000e+000	 1.9030e-004	 9.2950e-005	 9.6668e-005	 2.6852e-004	 1.0741e-004	 5.9545e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         123	    -12.2841	        1825	     10.9354	    -8.03874	 5.6292e-006	 0.0000e+000	 7.4871e-003	 3.0403e-003	 0.0000e+000	 1.7662e-004	 9.3023e-005	 9.6666e-005	 2.6852e-004	 1.0741e-004	 5.6293e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         124	    -12.3848	        1825	     10.9442	     -8.0605	 5.2802e-006	 0.0000e+000	 7.6595e-003	 3.1038e-003	 0.0000e+000	 1.6248e-004	 9.3102e-005	 9.6664e-005	 2.6851e-004	 1.0740e-004	 5.2803e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         125	    -12.4855	        1825	     10.9528	    -8.08165	 4.9056e-006	 0.0000e+000	 7.8444e-003	 3.1721e-003	 0.0000e+000	 1.4791e-004	 9.3189e-005	 9.6661e-005	 2.6850e-004	 1.0740e-004	 4.9058e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         126	    -12.5862	        1825	     10.9615	    -8.10286	 4.5036e-006	 0.0000e+000	 8.0432e-003	 3.2452e-003	 0.0000e+000	 1.3294e-004	 9.3283e-005	 9.6659e-005	 2.6850e-004	 1.0740e-004	 4.5037e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         127	    -12.6869	        1825	     10.9705	     -8.1247	 4.0721e-006	 0.0000e+000	 8.2572e-003	 3.3230e-003	 0.0000e+000	 1.1757e-004	 9.3386e-005	 9.6657e-005	 2.6849e-004	 1.0740e-004	 4.0722e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         128	    -12.7876	        1825	       10.98	    -8.14779	 3.6090e-006	 0.0000e+000	 8.4879e-003	 3.4057e-003	 0.0000e+000	 1.0178e-004	 9.3498e-005	 9.6655e-005	 2.6849e-004	 1.0739e-004	 3.6091e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         129	    -12.8883	        1825	     10.9901	    -8.17296	 3.1120e-006	 0.0000e+000	 8.7369e-003	 3.4933e-003	 0.0000e+000	 8.5546e-005	 9.3622e-005	 9.6652e-005	 2.6848e-004	 1.0739e-004	 3.1122e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         130	     -12.989	        1825	     11.0013	    -8.20148	 2.5791e-006	 0.0000e+000	 9.0063e-003	 3.5855e-003	 0.0000e+000	 6.8826e-005	 9.3757e-005	 9.6650e-005	 2.6847e-004	 1.0739e-004	 2.5793e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
